id,issue_date,employment_length,home_ownership,income_category,annual_income,loan_amount,term,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_payment,installment,region
36179208,2014-12-26,3.0,MORTGAGE,Low,62000,12000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,26.36,4841.87,373.22,cannught
36360364,2014-12-26,1.0,OWN,Low,58000,24000, 36 months,debt_consolidation,Low,Bad Loan,6.49,A,12.1,4008.7,735.47,leinster
35916187,2014-12-26,6.05,RENT,Low,53600,20550, 36 months,credit_card,High,Good Loan,13.66,C,16.97,9071.01,698.97,leinster
36723130,2014-12-26,5.0,MORTGAGE,Low,69000,15000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,39.81,16636.83,501.02,ulster
36391532,2014-12-26,0.5,RENT,Low,31180,1300, 36 months,major_purchase,High,Good Loan,13.66,C,16.24,572.89,44.22,leinster
37801118,2014-12-26,8.0,RENT,Low,62000,9950, 36 months,credit_card,Low,Good Loan,11.99,B,16.54,5972.61,330.44,Northern-Irl
36300881,2014-12-26,5.0,OWN,Low,90000,15000, 36 months,credit_card,Low,Good Loan,8.19,A,27.81,6120.99,471.37,munster
36840353,2014-12-26,0.5,RENT,Low,18000,2000, 36 months,credit_card,Low,Good Loan,8.19,A,13.33,927.59,62.85,munster
36221023,2014-12-26,4.0,RENT,Low,55000,13800, 60 months,debt_consolidation,High,Good Loan,14.31,C,10.1,4181.35,323.33,ulster
34753433,2014-12-26,2.0,RENT,Medium,150000,35000, 36 months,credit_card,Low,Good Loan,11.99,B,9.19,38944.98,1162.34,cannught
37841743,2014-12-26,4.0,MORTGAGE,Low,45000,5000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,22.42,1998.96,167.01,munster
36089397,2014-12-26,1.0,RENT,Low,95000,12800, 36 months,debt_consolidation,Low,Good Loan,11.99,B,11.8,13854.59,425.09,cannught
37680124,2014-12-26,3.0,RENT,Low,32000,7500, 36 months,debt_consolidation,High,Good Loan,14.99,C,18.68,8113.83,259.96,Northern-Irl
29784193,2014-12-26,4.0,MORTGAGE,Low,66000,20000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,28.93,22070.18,668.02,munster
37127716,2014-12-26,10.0,MORTGAGE,Medium,130000,22000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,12.74,6388.2,493.73,Northern-Irl
36340711,2014-12-26,3.0,MORTGAGE,Low,90000,15000, 36 months,debt_consolidation,High,Good Loan,14.31,C,3.0,16788.86,514.93,ulster
37780166,2014-12-26,10.0,MORTGAGE,Low,72000,27000, 60 months,debt_consolidation,High,Good Loan,17.86,D,20.7,31176.14,683.57,leinster
36301065,2014-12-26,3.0,MORTGAGE,Low,80000,16000, 60 months,debt_consolidation,High,Good Loan,14.99,C,34.05,4920.63,380.56,Northern-Irl
37257505,2014-12-26,4.0,RENT,High,300000,35000, 36 months,debt_consolidation,High,Good Loan,15.99,D,15.03,15963.2,1230.33,ulster
36753380,2014-12-26,4.0,MORTGAGE,Low,60500,28975, 60 months,credit_card,High,Good Loan,19.99,E,27.61,9913.14,767.5,munster
35813748,2014-12-26,10.0,MORTGAGE,Low,70000,30000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,29.86,12656.74,974.94,cannught
37297435,2014-12-26,2.0,RENT,Low,49000,2000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,9.53,807.9,62.21,ulster
36059576,2014-12-26,9.0,MORTGAGE,Low,55000,27325, 60 months,credit_card,High,Good Loan,14.31,C,27.19,8301.01,640.21,ulster
36241097,2014-12-26,4.0,OWN,Low,80000,25000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,27.83,7122.02,549.07,leinster
36260915,2014-12-26,10.0,RENT,Low,87000,21000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,20.33,8629.42,664.58,Northern-Irl
35156703,2014-12-26,5.0,MORTGAGE,Medium,105000,10800, 36 months,debt_consolidation,Low,Good Loan,8.67,B,14.51,4438.07,341.79,munster
36440479,2014-12-26,9.0,RENT,Low,60000,8400, 36 months,credit_card,Low,Good Loan,6.99,A,4.46,3368.03,259.33,Northern-Irl
36440819,2014-12-26,3.0,MORTGAGE,Low,90000,20000, 60 months,debt_consolidation,Low,Good Loan,7.49,A,13.31,5200.39,400.67,cannught
36400279,2014-12-26,10.0,RENT,Medium,155000,24000, 36 months,credit_card,Low,Good Loan,9.49,B,15.23,9205.18,768.68,munster
37830162,2014-12-26,3.0,MORTGAGE,Low,50000,25000, 60 months,debt_consolidation,High,Good Loan,14.99,C,32.33,7709.24,594.62,munster
36250244,2014-12-26,10.0,MORTGAGE,Medium,134000,15000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,9.57,6120.99,471.37,ulster
35653624,2014-12-26,8.0,MORTGAGE,Medium,185000,35000, 36 months,debt_consolidation,High,Good Loan,15.59,D,20.2,14721.75,1223.43,munster
36441653,2014-12-26,10.0,RENT,Low,65000,20000, 60 months,other,High,Good Loan,13.66,C,29.01,5973.69,461.85,Northern-Irl
37621070,2014-12-26,10.0,RENT,Low,75000,22000, 36 months,credit_card,Low,Good Loan,11.99,B,20.02,8752.67,730.61,Northern-Irl
36200264,2014-12-26,10.0,MORTGAGE,Low,85000,25000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,16.26,7276.57,561.06,Northern-Irl
34603066,2014-12-26,0.5,MORTGAGE,Low,47500,15000, 36 months,debt_consolidation,High,Good Loan,16.49,D,19.63,6889.26,531.0,ulster
36038295,2014-12-26,10.0,MORTGAGE,Low,88400,30000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,18.19,8731.86,673.27,cannught
37721217,2014-12-26,0.5,OWN,Low,38000,7200, 36 months,credit_card,Low,Good Loan,12.99,C,13.08,2905.64,242.57,munster
36119584,2014-12-26,8.0,RENT,Low,80000,16000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,10.53,16748.79,490.32,leinster
36200173,2014-12-26,10.0,MORTGAGE,Low,80000,28000, 60 months,credit_card,Low,Good Loan,8.67,B,21.56,30264.88,576.76,Northern-Irl
36241131,2014-12-26,2.0,MORTGAGE,Low,72000,3000, 36 months,other,High,Good Loan,14.99,C,17.13,3160.33,103.99,ulster
36890343,2014-12-26,3.0,MORTGAGE,Medium,139000,21000, 36 months,debt_consolidation,High,Good Loan,16.49,D,17.09,23360.85,743.39,leinster
36201248,2014-12-26,2.0,MORTGAGE,Medium,128000,5225, 36 months,major_purchase,Low,Good Loan,10.49,B,3.73,2431.63,169.81,leinster
37730139,2014-12-26,10.0,MORTGAGE,Medium,124000,16000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,12.17,6026.2,502.79,cannught
36039622,2014-12-26,2.0,RENT,Low,31000,9250, 36 months,debt_consolidation,High,Good Loan,17.86,D,31.01,4320.65,333.77,ulster
36231683,2014-12-26,10.0,MORTGAGE,Low,90000,28000, 36 months,debt_consolidation,High,Bad Loan,16.49,D,23.33,11868.63,991.19,Northern-Irl
37741188,2014-12-26,7.0,RENT,Medium,110000,28000, 36 months,medical,High,Good Loan,15.99,D,37.03,11786.25,984.26,ulster
37287230,2014-12-26,4.0,RENT,Medium,105000,35000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,11.15,10072.31,778.38,Northern-Irl
37821828,2014-12-26,10.0,MORTGAGE,Low,45000,10000, 60 months,credit_card,Low,Good Loan,10.49,B,34.01,2569.94,214.89,Northern-Irl
36200595,2014-12-26,5.0,MORTGAGE,Low,48500,6000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,6.81,6353.56,186.61,munster
35793163,2014-12-26,10.0,OWN,Medium,132000,12800, 36 months,debt_consolidation,Low,Good Loan,12.39,C,6.07,5121.67,427.54,Northern-Irl
37157997,2014-12-26,7.0,RENT,Low,72000,16000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,11.02,17151.14,534.42,leinster
36420213,2014-12-26,0.5,RENT,Low,83000,35000, 36 months,debt_consolidation,High,Bad Loan,17.14,D,25.14,6218.12,1250.29,ulster
36058269,2014-12-26,2.0,MORTGAGE,Medium,130000,35000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,15.29,14554.42,1120.99,Northern-Irl
36351808,2014-12-26,6.05,MORTGAGE,Low,20884,6600, 36 months,credit_card,High,Bad Loan,16.49,D,14.94,2797.63,233.64,munster
37137871,2014-12-26,1.0,RENT,Medium,121000,24000, 36 months,debt_consolidation,High,Good Loan,14.31,C,12.64,10691.49,823.89,cannught
37621091,2014-12-26,10.0,MORTGAGE,High,350000,14000, 36 months,credit_card,Low,Good Loan,10.49,B,9.68,5451.48,454.97,munster
35654181,2014-12-26,7.0,RENT,Low,70000,12000, 36 months,major_purchase,Low,Good Loan,7.49,A,15.21,4846.87,373.22,Northern-Irl
36410234,2014-12-26,9.0,MORTGAGE,Medium,115000,12000, 60 months,debt_consolidation,High,Good Loan,14.31,C,10.48,3645.54,281.16,ulster
34693009,2014-12-26,5.0,MORTGAGE,Low,100000,29975, 60 months,debt_consolidation,Low,Bad Loan,10.49,B,16.9,5779.79,644.14,munster
35714060,2014-12-26,6.0,RENT,Low,70000,28000, 60 months,debt_consolidation,High,Bad Loan,16.49,D,33.94,7542.46,688.22,cannught
37087403,2014-12-26,0.5,MORTGAGE,Low,71000,30000, 60 months,debt_consolidation,High,Good Loan,13.66,C,17.95,8983.37,692.78,cannught
37621531,2014-12-26,10.0,MORTGAGE,Low,61409,13550, 60 months,debt_consolidation,High,Good Loan,15.59,D,26.36,15307.77,326.57,ulster
36370878,2014-12-26,10.0,MORTGAGE,Medium,125000,26000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,9.32,10969.2,844.95,munster
37750609,2014-12-26,0.5,MORTGAGE,Low,74000,10000, 36 months,home_improvement,Low,Good Loan,6.49,A,8.53,3976.64,306.45,munster
36158148,2014-12-26,6.05,RENT,Low,24000,7575, 36 months,other,High,Good Loan,17.14,D,35.27,3503.37,270.6,leinster
36069458,2014-12-26,10.0,MORTGAGE,Low,55000,25600, 60 months,debt_consolidation,High,Bad Loan,20.99,E,30.55,7090.89,692.43,leinster
37611593,2014-12-26,10.0,MORTGAGE,Low,58000,16000, 36 months,credit_card,Low,Good Loan,8.19,A,22.53,6022.56,502.79,ulster
36241605,2014-12-26,0.5,MORTGAGE,Medium,122000,35000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,17.43,10325.08,796.18,leinster
37791794,2014-12-26,7.0,MORTGAGE,Medium,105000,16400, 36 months,other,Low,Good Loan,12.39,C,10.54,7756.6,547.78,ulster
37710722,2014-12-26,10.0,MORTGAGE,Medium,172163,31825, 60 months,debt_consolidation,High,Good Loan,18.54,E,12.55,10562.33,817.53,ulster
37177271,2014-12-26,1.0,RENT,Low,24000,3600, 36 months,debt_consolidation,High,Good Loan,14.99,C,21.7,1619.14,124.78,munster
34363036,2014-12-26,10.0,RENT,Low,95000,20000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,6.44,5900.05,454.96,ulster
36178779,2014-12-26,0.5,RENT,Low,28000,12000, 36 months,credit_card,Low,Good Loan,8.67,B,7.29,4931.1,379.76,cannught
35999728,2014-12-26,10.0,MORTGAGE,Low,73350,35000, 60 months,debt_consolidation,High,Good Loan,19.99,E,28.44,12013.43,927.1,ulster
36169243,2014-12-26,10.0,RENT,Medium,110000,20000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,9.82,8426.17,649.96,Northern-Irl
37227522,2014-12-26,8.0,MORTGAGE,High,300000,24000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,7.71,9487.94,730.46,Northern-Irl
37731119,2014-12-26,10.0,MORTGAGE,Medium,149500,15000, 36 months,home_improvement,Low,Good Loan,6.49,A,1.23,5510.63,459.67,munster
36320988,2014-12-26,10.0,RENT,High,380000,3000, 36 months,other,Low,Good Loan,7.49,A,1.19,1210.53,93.31,munster
37710326,2014-12-26,7.0,MORTGAGE,Low,42500,15000, 60 months,debt_consolidation,Low,Good Loan,8.67,B,17.28,15696.79,308.98,ulster
37711286,2014-12-26,5.0,MORTGAGE,Low,50000,5000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,3.34,1849.53,154.37,munster
36109580,2014-12-26,10.0,RENT,Low,45000,8375, 36 months,debt_consolidation,Low,Good Loan,6.03,A,25.68,3310.89,254.9,Northern-Irl
36351174,2014-12-26,0.5,MORTGAGE,Medium,114000,15000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,20.34,6114.16,471.37,Northern-Irl
37207242,2014-12-26,10.0,MORTGAGE,Medium,198000,27000, 60 months,debt_consolidation,High,Good Loan,18.54,E,15.38,8960.92,693.58,ulster
36260617,2014-12-26,10.0,MORTGAGE,High,352000,18000, 36 months,other,Low,Good Loan,6.49,A,19.56,7157.95,551.61,leinster
37801005,2014-12-26,3.0,RENT,Low,72000,20000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,12.02,5302.53,439.25,Northern-Irl
36340606,2014-12-26,0.5,MORTGAGE,Low,70000,12000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,18.47,4891.25,377.09,Northern-Irl
36159575,2014-12-26,6.0,MORTGAGE,Medium,110000,30000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,31.17,8546.37,658.88,munster
37650541,2014-12-26,10.0,MORTGAGE,Low,70000,30000, 60 months,debt_consolidation,High,Good Loan,15.59,D,13.39,8647.31,723.03,ulster
35979608,2014-12-26,8.0,RENT,Low,60000,27525, 60 months,debt_consolidation,High,Good Loan,16.49,D,36.58,8780.92,676.55,Northern-Irl
36930174,2014-12-26,2.0,RENT,Low,26000,10000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,9.0,4372.48,336.9,ulster
36410954,2014-12-26,10.0,MORTGAGE,Low,33280,10000, 60 months,credit_card,High,Good Loan,15.59,D,19.73,3124.47,241.01,munster
36139312,2014-12-26,10.0,MORTGAGE,Medium,105000,35000, 60 months,debt_consolidation,High,Good Loan,18.54,E,22.48,11652.12,899.09,munster
37690279,2014-12-26,8.0,RENT,Low,34000,12000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,28.13,3531.42,272.98,leinster
35969579,2014-12-26,10.0,RENT,Low,66000,28000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,21.56,11226.85,864.44,ulster
37831009,2014-12-26,2.0,RENT,Low,45000,11975, 36 months,house,High,Good Loan,22.99,F,15.68,12286.61,463.49,ulster
36059167,2014-12-26,3.0,RENT,Low,25000,5000, 36 months,debt_consolidation,High,Good Loan,13.66,C,8.74,2207.12,170.07,ulster
37167965,2014-12-26,10.0,MORTGAGE,Low,83000,18000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,9.35,7115.89,547.84,munster
37000181,2014-12-26,9.0,OWN,Medium,122000,30000, 60 months,debt_consolidation,Low,Good Loan,10.49,B,7.06,8363.23,644.67,cannught
36039407,2014-12-26,1.0,RENT,Low,39000,15225, 36 months,debt_consolidation,High,Good Loan,18.54,E,17.29,7193.6,554.56,Northern-Irl
37051201,2014-12-26,10.0,MORTGAGE,Low,40000,16750, 60 months,debt_consolidation,High,Good Loan,24.99,F,15.12,6366.77,491.54,leinster
35256661,2014-12-26,10.0,MORTGAGE,Medium,146500,8000, 36 months,debt_consolidation,High,Good Loan,14.99,C,7.9,8844.84,277.29,munster
37227633,2014-12-26,10.0,MORTGAGE,High,275000,35000, 36 months,credit_card,High,Good Loan,14.31,C,15.92,35416.13,1201.5,Northern-Irl
37217686,2014-12-26,2.0,RENT,Low,60000,3200, 36 months,debt_consolidation,Low,Good Loan,11.44,B,27.34,1368.69,105.44,leinster
35823395,2014-12-26,2.0,RENT,Low,33000,8500, 36 months,debt_consolidation,Low,Good Loan,11.99,B,26.65,3664.11,282.29,munster
36119249,2014-12-26,2.0,RENT,Low,28000,10000, 60 months,credit_card,High,Good Loan,15.59,D,18.73,3124.47,241.01,munster
36450506,2014-12-26,3.0,MORTGAGE,Medium,170000,28000, 60 months,debt_consolidation,Low,Good Loan,9.49,B,16.58,29560.56,587.92,leinster
37741668,2014-12-26,0.5,RENT,Low,91000,12000, 60 months,debt_consolidation,High,Good Loan,19.24,E,10.02,3728.91,312.88,munster
35743881,2014-12-26,2.0,MORTGAGE,Low,47900,15000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,12.4,4273.19,329.44,Northern-Irl
36341194,2014-12-26,8.0,MORTGAGE,Medium,115000,25200, 36 months,debt_consolidation,High,Bad Loan,15.99,D,23.98,7847.59,885.84,ulster
35969326,2014-12-26,0.5,RENT,Low,64508,23175, 60 months,debt_consolidation,High,Good Loan,24.5,F,20.33,8920.84,673.45,ulster
36109385,2014-12-26,10.0,RENT,Low,50000,10000, 60 months,credit_card,Low,Good Loan,8.67,B,5.74,2673.05,205.99,ulster
37821000,2014-12-26,2.0,RENT,Low,60000,7000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,24.93,2989.42,230.64,ulster
36251268,2014-12-26,6.0,MORTGAGE,Low,44000,4000, 36 months,debt_consolidation,High,Good Loan,14.99,C,30.22,1795.79,138.65,leinster
36159354,2014-12-26,6.05,MORTGAGE,Low,77400,24000, 60 months,debt_consolidation,High,Good Loan,13.66,C,21.24,7214.36,554.22,leinster
37821296,2014-12-26,6.05,MORTGAGE,Low,90000,4000, 36 months,home_improvement,Low,Good Loan,8.19,A,6.97,1530.67,125.7,ulster
36450273,2014-12-26,0.5,MORTGAGE,Low,95000,20000, 36 months,other,Low,Good Loan,12.39,C,20.53,8656.73,668.02,munster
37681641,2014-12-26,5.0,RENT,Medium,148320,24500, 60 months,debt_consolidation,High,Good Loan,14.31,C,14.69,6839.55,574.02,leinster
36870180,2014-12-26,10.0,MORTGAGE,Low,62000,13000, 60 months,debt_consolidation,Low,Good Loan,10.49,B,28.09,3616.53,279.36,cannught
36411316,2014-12-26,0.5,RENT,Low,35000,10000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,22.11,3670.19,306.45,Northern-Irl
36049426,2014-12-26,1.0,RENT,Low,61000,8000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,4.11,3497.99,269.52,Northern-Irl
36179397,2014-12-26,4.0,MORTGAGE,Low,65000,20000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,38.71,5697.54,439.25,leinster
37670721,2014-12-26,0.5,RENT,Low,45000,14000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,19.51,5272.91,439.94,ulster
35939475,2014-12-26,4.0,RENT,Low,27000,5100, 36 months,debt_consolidation,High,Good Loan,15.59,D,18.84,2308.81,178.28,leinster
36340485,2014-12-26,4.0,MORTGAGE,Low,60000,11000, 60 months,small_business,High,Good Loan,18.54,E,6.56,3362.52,282.57,cannught
36230870,2014-12-26,10.0,RENT,Low,60000,20800, 60 months,credit_card,Low,Good Loan,10.49,B,23.2,5786.5,446.98,leinster
37000151,2014-12-26,7.0,RENT,Low,43721,14800, 36 months,debt_consolidation,High,Good Loan,14.31,C,13.32,6581.38,508.07,ulster
37077471,2014-12-26,10.0,MORTGAGE,Low,92560,9000, 36 months,home_improvement,High,Good Loan,18.54,E,11.64,4252.39,327.82,leinster
36950264,2014-12-26,10.0,MORTGAGE,Low,94500,35000, 36 months,debt_consolidation,High,Good Loan,14.99,C,37.89,14682.64,1213.12,Northern-Irl
36661115,2014-12-26,10.0,MORTGAGE,Low,90000,22000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,10.92,9192.81,684.24,cannught
36340593,2014-12-26,4.0,RENT,Low,92000,25000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,11.95,7259.36,561.06,Northern-Irl
37467131,2014-12-26,1.0,RENT,Low,58500,6000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,12.62,2601.2,200.41,leinster
36089220,2014-12-26,6.0,OWN,Low,48000,16000, 60 months,credit_card,High,Good Loan,18.54,E,26.17,16884.62,411.01,Northern-Irl
35918034,2014-12-26,10.0,MORTGAGE,Low,72675,12000, 36 months,credit_card,Low,Good Loan,8.19,A,27.95,4896.71,377.09,Northern-Irl
36410642,2014-12-26,10.0,MORTGAGE,Low,80000,7000, 36 months,debt_consolidation,High,Good Loan,15.99,D,14.73,3186.47,246.07,ulster
36341686,2014-12-26,10.0,MORTGAGE,Medium,120000,10000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,10.08,10652.18,334.01,leinster
36490171,2014-12-26,0.5,MORTGAGE,Low,80000,19875, 60 months,house,High,Good Loan,25.83,G,20.22,7652.87,593.07,munster
37247518,2014-12-26,6.05,OWN,Low,28500,9250, 36 months,debt_consolidation,Low,Good Loan,7.49,A,7.24,3736.25,287.7,Northern-Irl
36221899,2014-12-26,2.0,MORTGAGE,Low,32000,5000, 36 months,major_purchase,High,Good Loan,15.99,D,22.58,2276.13,175.77,leinster
36250414,2014-12-26,10.0,MORTGAGE,Low,90000,8600, 36 months,credit_card,Low,Good Loan,6.99,A,8.07,3444.95,265.51,cannught
37821307,2014-12-26,0.5,RENT,Low,95000,10000, 36 months,debt_consolidation,High,Good Loan,13.66,C,26.17,4070.18,340.13,ulster
37297703,2014-12-26,6.05,OWN,Low,15000,1750, 36 months,credit_card,Low,Bad Loan,8.67,B,38.16,622.6,55.39,cannught
37237882,2014-12-26,10.0,OWN,Low,40000,20000, 36 months,home_improvement,Low,Good Loan,12.39,C,22.02,12972.47,668.02,leinster
36490441,2014-12-26,1.0,RENT,Low,100000,3500, 36 months,debt_consolidation,Low,Good Loan,8.67,B,6.18,1438.32,110.77,leinster
36231129,2014-12-26,10.0,MORTGAGE,Medium,101262,21000, 60 months,credit_card,Low,Good Loan,8.19,A,15.77,5541.25,427.72,cannught
37117926,2014-12-26,0.5,RENT,Low,20000,6000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,32.35,2601.2,200.41,Northern-Irl
36179603,2014-12-26,3.0,MORTGAGE,Medium,110000,15000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,22.89,5964.89,459.67,leinster
36510793,2014-12-26,5.0,MORTGAGE,Low,35000,8400, 36 months,major_purchase,Low,Good Loan,10.49,B,6.76,3270.98,272.99,ulster
37690127,2014-12-26,4.0,RENT,Low,43000,6000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,11.89,2586.38,199.26,cannught
36241209,2014-12-26,9.0,MORTGAGE,Medium,115000,8350, 36 months,credit_card,Low,Good Loan,6.03,A,10.69,3298.23,254.14,munster
36251574,2014-12-26,5.0,MORTGAGE,Low,80000,30000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,26.53,8850.07,682.44,leinster
36391213,2014-12-26,0.5,OWN,Low,27000,4000, 36 months,other,Low,Good Loan,12.99,C,1.11,2446.11,134.76,leinster
37761813,2014-12-26,10.0,RENT,Low,46000,16475, 60 months,debt_consolidation,High,Good Loan,19.24,E,31.85,5128.19,429.55,Northern-Irl
36411752,2014-12-26,5.0,MORTGAGE,Low,50000,12000, 60 months,debt_consolidation,Low,Good Loan,10.49,B,14.16,13262.2,257.87,munster
36390666,2014-12-26,5.0,RENT,Low,37000,4750, 36 months,credit_card,Low,Good Loan,6.49,A,11.84,1890.7,145.57,cannught
36068948,2014-12-26,4.0,OWN,High,273000,35000, 60 months,major_purchase,Low,Good Loan,11.44,B,1.43,9948.48,768.69,leinster
37631787,2014-12-26,10.0,MORTGAGE,Medium,160000,35000, 36 months,credit_card,High,Good Loan,14.99,C,30.07,35974.81,1213.12,cannught
36910265,2014-12-26,10.0,RENT,Medium,119000,10000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,11.44,4350.43,334.01,cannught
36530522,2014-12-26,10.0,MORTGAGE,Low,89000,16800, 60 months,debt_consolidation,High,Good Loan,13.66,C,18.2,5030.73,387.96,cannught
37751666,2014-12-26,0.5,RENT,Low,50000,6600, 36 months,credit_card,Low,Good Loan,8.67,B,16.42,2501.67,208.87,Northern-Irl
36960222,2014-12-26,2.0,RENT,Low,68000,5000, 36 months,debt_consolidation,High,Good Loan,13.66,C,9.2,5544.64,170.07,Northern-Irl
37077493,2014-12-26,10.0,MORTGAGE,Low,95000,12000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,4.85,4891.25,377.09,munster
37317213,2014-12-26,8.0,MORTGAGE,Low,48400,3500, 36 months,other,High,Good Loan,14.31,C,30.94,1556.39,120.15,leinster
37177294,2014-12-26,10.0,MORTGAGE,Low,88000,20000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,9.33,8019.21,617.46,ulster
36301739,2014-12-26,0.5,RENT,Low,100000,7000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,8.38,2803.99,216.11,Northern-Irl
